id,text
748,kin2 tsiah8 a7 mai3 kheh4 khi3 lah4
749,Clinton kong2 siu5 huan7 lai7 te2 tsin1 tua7 poo7 hun7 tsi2 si7 huan7 khin1 tsue7 e5
750,piah4 ting2 u7 kua3 nng7 pak4 too5
751,a1 ling5 tioh8 siong1 a1 li2 kam2 u7 ok4 pang2 thang1 hoo7 i1 tah4
752,phainn2 se3 a2 be7 kuat4 ting7 beh4 tiam2 siannh4
753,kho2 lian5 bu2 kiann2 khoh8 khoh8 tan2 tshun1 khi3 tshiu1 tsin7 put4 ti1 han5
754,tshui3 lai7 teh4 innh8 innh8 hainn1 hainn1 tshan1
755,tshiunn7 li2 tsit4 khuan2 lang5 king3 lian5 ma7 e7 siunn7 tioh8 gun2
756,haih4 tsit4 tsit8 kua2 lang5 u7 iann2 siau2 tham1 sit8 tsai7 hoo7 gua2 tsiok4 sit4 bong7 an2 ne1 khuann3 khi2 lai5 bin5 a2 tsai3 ai3 tshuan5 koh4 khah4 tse7 e5 inn5 a2 tsiah4 u7 ki1 hue7 tshue7 tioh8 gua2 bi7 lai5 e5 too5 te7 han3 tsing1 li5 na2 kong2 na2 thoo2 tua7 khui3
757,kiann5 ooh4
758,Seven eleven e5 oo1 lian2 kui1 kang1 long2 u7 leh4 be7
759,ji7 khong3 it4 sam1 ni5 sann1 gueh8 ti7 tai5 tiong1 khan1 ti7 tai5 bun5 thong1 sin3 bong2 po3te7 nng7 pah4 ji7 tsap8 peh4 ki1
760,ui7 tioh8 tsian5 too5 puann5 suann1 koh4 kue3 nia2
761,li2 e5 hing7 hok4 ti7 to2 ui7
762,se3 kan1 e5 tsin1 li2 guan5 pun2 to7 si7 tsiah4 kan2 tan1 tsiah4 phok4 soo3 si7 lan2 e5 thau5 khak4 siunn1 kue3 hok8 tsap8
763,ji7 gua2 sia2 e5 m7 si7 si1
764,bo5 i1 khuann3 tian7 si7，to7 bo5 lang5 e7 khui1 a1
765,ting2 le2 pai3 sann1 kong1 poo3 kiat4 ko2 u7 lak8 tsap8 sann1 e5 tsan3 sing5 tong5 sing3 hun1 hap8 huat4 si3 tsap8 e5 huan2 tui3
766,tsioh8 thau5 kau2
767,u7 tsit8 jit8 in1 tau1 phah4 m7 kian3 lu5 in1 lau7 pe7 kio3 i1 khi3 tshue7 bo5 phah4 sng3 ti7 loo7 tiong1 tu2 tioh8 sat4 bo2 jinn2
768,li2 koh4 kong2 tsit8 pai2 khuann3 mai7
769,a1 pah4 a1 pah4 thau5 tu2 a2 a1 kong1 kong2 tsiah8 sai2 si7 siann2 mih4 i3 su3
770,gun2 tse1 mih8 kiann7 i2 king1 si7 siong7 jio2 toh4 e5 m7 ho2 koh4 hiam5 a7
771,gua2 iong7 si3 siann5 e5 tsiat4 soo3 kuat4 ting7 li2 sing1 khu1 pinn1 e5 lang5 beh4 tsiah8 siann2 hue3 ho2 bo5
772,tsit8 si5 thiann1 kinn3 ti7 te7 ha7 sik4 tshin1 tshiunn7 u7 lang5 thua1 thih4 lian7 teh4 kiann5 ti7 tsiu2 thang2 ting2 liak8 liak8 kio3
773,ah4 kah4 lan2 tai5 uan5 u7 kuan1 he7 e5 si7 tu2 tsiah4 kong2 e5 lam5 ping5 u7 tsui2 khi3 tsap4 jip8 lai5 hoo7 e7 it4 tit8 loh8 kau3 pai3 sann1
774,in1 it4 ting7 si7 lian7 sip8 tsiann5 ku2 tsiah4 u7 huat4 too7 thiau3 ua1 lu2 tsuh4 thiau3 kah4 tsiah4 ni7 sui2
775,gua2 m7 si7 khiang3 kha1 tsa1 boo2 gua2 kan1 tann1 si7 tsit8 e5 gong7 tsa1 boo2 lang5
776,bi7 lai5 ko3 jin5 tsu1 liau7 ham7 ki3 lok8 e5 siu1 tsip8 kah4 li7 iong7 lu2 lai5 lu2 li7 hai7 lu2 hok8 tsap8 ko3 jin5 tui3 pun2 sin1 un2 su1 e5 tsu2 khong3 khuan5 khiong2 kiann1 si7 lu2 phainn2 tsiang2 ak4
777,i1 bo5 ti7 tshu3
778,gua2 beh4 phah4 hoo7 li2 be7 kiann5 tit4
779,kam1 a2 iau2 be7 ang5 tsiah8 tioh8 sng1 sng1
780,aih4 to7 m7 bian2 lah4
781,ko1 le5 ai3 hang1 hang1 hoo7 nng2 tsiah4 tshiat4 e7 khui1
782,thau5 ke1 niu5
783,so2 a2 jing5 jian5 tak8 jit8 sia2 tu2 ho2 e5 sing3 king1 ku3 ka7 khng3 ti7 ang1 sai3 beh4 tsah4 e5 phainn7 a2 lai7
784,tsue3 kin7 kui2 ko3 gueh8 lai5 Russia m7 na7 to1 tshu3 phai3 kun1 ki1 pik4 kin7 au1 tsiu1 kok4 ka1 e5 pian1 kai3
785,ki3 lian5 tsi1 tshi5 kai2 pian3 e5 bin5 i3 tshiau1 kue3 tshit4 siann5 si7 an2 tsuann2 tsing3 ti7 jin5 but8 iau2 koh4 tue3 be7 tioh8
786,thau5 ke1 niu5 lin2 u7 gua7 tse7 beh8 thang1 thio3
787,bun5 tsiunn1 loh8 bue2 kong2 ji7 ui7 soo3 e5 iu5 ke3 kho2 ling5 e7 tsiann5 tso3 sin1 siong5 thai3
788,tse1 u7 sui2
789,hah4 hah4
790,li2 kam2 tsin1 tsiann3 u7 leh4 iau3 kin2 i1 leh4 tsng1 siann2
791,ping1 ki5 lim5 lai7 te2 tsham1 tsit8 kua2 Oreo ma7 tsiann5 ho2 tsiah8
792,han3 tsing1 li5 sim1 lai7 leh4 siunn7 kong2 kho2 sioh4 ah4 kho2 sioh4 tsiah4 ni7 a2 sui2 e5 thoo2 te7 thai3 e7 long2 tua3 tsit8 kua2 siau2 tham1 e5 lang5
793,li2 bo5 ing5 suah4 bue7
794,lai5 kok4 ui7 hiong1 tshin1 tak8 ke1 ho2 honnh4
795,li2 u7 i1 hiah4 iong7 kong1
796,tsue3 kin7 kui2 ko3 gueh8 lai5 Russia m7 na7 to1 tshu3 phai3 kun1 ki1 pik4 kin7 au1 tsiu1 kok4 ka1 e5 pian1 kai3
797,siann2 mih4 tai7 tsi3
798,ah4 bo5
799,a1 thing5 kin2 luai9 tsiah8 png7 lah4 ah4 long2 kio3 be7 luaih4 si7 le1
800,li2 bo5 khuann3 gua2 beh4 piann3 pun3 so3 m7
801,ho2 an2 ne1 to7 bo5 tai7 tsi3 lah4 honnh4
802,gua2 tsun1 tiong7 tha2 looh4 tua7 e5
803,mh4 ah4 gua2 lai5 gia5 lau5 thui1
804,gun2 ma2 mah4 leh4
805,tiunn5 bin7 pai5 kah4 tsiah4 ni7 nau7 liat8
806,kin1 a2 jit8 e5 khang1 khue3 si7 beh4 ka7 kim1 po2 le5 e5 nng7 lue5 hoo7 si2
807,thau5 khak4 thiann3 e7 tang3 tsiah8 tsit8 liap8 a1 sir2 phi2 lin2 khuann3 e7 khah4 ho2 bo5
808,ooh4
809,i1 hit4 su1 sann1 kam2 si7 khi3 Net be2 e5
810,a1 pinn2 a2 hong5 khu1 ah4 tsu2 iau3 si7 hong5 tsi2 tshuan3 king1 kah4 ian1 biat8 tsing3 ki3
811,a1 N su5 tsoo1 khah4 oh4 tshue7 tshue7 tshut4 lai5 e5 u7 e5 khuann3 khi2 lai5 tsiann5 bian2 kiong2
812,soh4 a2 thai3 e7 bo5 tng7
813,beh4 pue1 ong2 hiong1 kang2 e5 pan1 ki1 ting1 ki1 beh4 suah4 ah4 tshiann2 lu2 kheh4 tiunn1 a1 hue2 kah4 li2 a1 tsui2 kin2 lai5 ting1 ki1
814,su7 su7 long2 ai3 ua2 kho3 lang5
815,in1 ui7 lan2 e5 gi2 su5 tah4 phue3 tsho3 ngoo7 tsho3 ngoo7 kho2 ling5 pau1 kuah4 gi2 huat4 kah4 kuan3 iong7 gi2
816,pian7 tong1 sui1 lian5 i2 king1 ling2 khi3 ah4 tan7 si7 mui2 tsit8 tshui3 long2 kam2 siu7 e7 tioh8 sio1 kun2 kun2 e5 ai3
817,ueh4 peh8 sann1 huan1 ah4 li2 tui3 to2 ui7 lai5 e5 gua2 tsit8 e7 kah4 li2 tui3 bak8 to7 kam2 kak4 tsiok4 tshi3 tshak8 tioh8 kak4 hue1 a2 kong2 tioh8 ue7 si7 tsit8 khuan2 tsiok4 tshau3 hue2 tsiok4 bo5 se3 ji7 e5 khui3 khau2
818,tse1 kha1 me2 lah4 si7 canon e5 tsiann5 kui3
819,m7 thang1 kuann5 tioh8
820,kiu3 lang5 ooh4 aih4 ioh4 i1 bo5 huat4 too7 lah4
821,khah4 tsa2 lin3 goo3 si7 kui3 som1 som1 e5 kue2 tsi2
822,hngh4 ah4 tsit4 e5 mng5 bo5 suah4 ka7 kuainn1 leh4 m7 tu2 ho2 ka7 lin2 pe7 long3 lip8 lai5
823,mui2 tsit8 pue1 long2 u7 he7 tok8
824,in1 ui7 kiann1 tui3 bi7 lai5tso7 sing5 siong1 hai7 lan2 suah4 m7 kann2 ho2 ho2 a2 uah8 ti7 hian7 tsai7peh8 peh8 hoo7 jin5 sing1 khang1 kue3
825,thau5 ke1 bin5 a2 tsai3 li2 koh4 e7 lai5 honnh4 u7 lang5 be7 jim2 leh4 an2 ne1 leh4 mng7 han3 tsing1 li5
826,ku7 ni5 te2 kiam2 tshat4 kuann1 suah4 suan1 poo3 tsiam7 thing5 tiau5 tsa1 phue1 phing5 lian5 hap8 kok4 an1 li2 hue7 bo5 tsok4 ui5
827,tsit4 nia2 sann1 e5 tiong1 tsua7 thinn7 tshit4 liap8 kim1 sik4 e5 liu2 a2 siam2 siam2 sih4 sih4 tsiok4 siann5 lang5 bok8 e5 e7 kun5 siu3 nng7 tsiah4 peh8 thoo3 a2 tsiok4 koo2 tsui1 e5
828,kok4 ui7 ping5 iu2 na7 u7 siann2 mih4 soo2 tsai7 su1 iau3 gua2 tau3 sann1 kang7 tshiann2 sui5 ka7 gua2 kong2 gua2 tsin7 liong7 lai5 tshu2 li2
829,sit4 le2 honnh4 hoo7 li2 tan2 tsin1 ku2 li2 leh4 siu7 khi3 si7 m7？
830,khi3 si2 lang5
831,tai5 uan5 lang5 oh8 ing1 bun5 nge7 ki3 ing1 bun5 gi2 su5
832,na2 tsiah8 na2 khuann3 a1 kong1 khat4 tsit8 khat4 mi7 hun2 koo5 hian7 tsian1 tso3 mi7 phue5
833,li2 ho2
834,li2 lo3 kue3 i1
835,gua2 i2 king1 hun1 e7 tshuai9 hong1 hiong3
836,liat8 tshia1 tih4 beh4 tsin3 tsam7 a7 tshiann2 li7 khui1 gueh8 tai5 pinn1 a2 khah4 be7 gui5 hiam2
837,m7 kam1 boo2 tioh8 gam5 siu7 tsiat4 bua5 ang1 tshua7 boo2 thiau3 hai2 kiann5 te2 loo7
838,hit4 tai5 tit8 sing1 ki1 e5 phu1 loo2 phe2 la2 khai1 si2 teh4 tng2 ah4 lan2 ai3 siam2 khah4 khui1 leh4 tsiah4 be7 u7 hui5 hiam2
839,thau5 ke1 ma5 huan5 mi7 hun2 kin1 puann3
840,tsit4 hang7 tai7 tsi3 li2 na2 e7 m7 bat4 tui3 gua2 the5 khi2
841,u7 tai7 tsi3 to7 ka7 gua2 Line gua2 na7 khuann3 tioh8 e7 sui5 hue5 li2
842,se1 iunn5 e5 kui2 a2 tseh4 tak8 ke1 tang5 tse5 kue3
843,pun2 koo1 niu5
844,lau7 su1 e5 kong2 huat4 kah4 ping5 iu2 e5 kong2 huat4 to2 tsit8 e5 si7 tioh8 e5
845,thinn1 khi3 ling2 ah4 li2 e5 bin7 ai3 buah4 tsit8 kua2 khu1 li3 mu3 bin7 tsiah4 be7 pit4 pit4
846,Stephens ma7 m7 si7 uan5 tsuan5 leh4 the3 Obama pian7 hoo7 i1 jin7 ui5 tui3 Obama e5 phue1 phing5 lai7 te2
847,tshiann2 lin2 tak8 ke1 khah4 siok4 tsing7 leh4
848,tsit4 ma2 beh4 jip8 tsam7 e5 si7 ta1 lu2 kuh4 ho7 m7 si7 tsit4 pang1 tshia1 e5 lu2 kheh4 m7 thang1 tsiunn7 tshia1 tsiah4 be7 hoo7 lang5 ke1 huat8 goo7 tsap8 pha1 e5 tshia1 tsinn5
849,tann1 li2 koh4 ka1 ti7 ti7 leh4 siau2 siann2 mih4 hue3 hannh4
850,tsuan5 kok4 tsap8 ik4 thong2 tsang5 e5 tshiu7 a2 long2 tsho3 liau2 liau2
851,tshua7 li2 tshut4 lai5 khuann3 tian7 iann2 m7 si7 beh4 phah4 kau2 eh4 lah4
852,king2 tshat4 kai2 kik4 pau1 kuat4 tsu2 tiunn1 king2 tshat4 tshut4 khin5 e5 si5 sin1 khu1 tioh8 an1 liap4 iann2 ki1
853,li2 na7 beh4 khi3 be2 mih8 kiann7 tsit4 hu3 kin7 u7 tsit8 king1 Costco mih8 kiann7 siok8 koh4 tua7 uann2 lai7 te2 ma7 tsiok4 khuah4 tsiok4 ho2 seh8 e5
854,tse1 lan2 tshu3 lai7 e5 tsong1 hong5 si7 iong7 hi1 noo2 khih4 e5 khah4 m7 kiann1 e7 khi3 hoo7 thang5 tsiu3 khi3 soo2 i2 siong7 bo5 tong3 it4 ji7 tsap8 ni5 to1 bo5 bun7 te5 lah4
855,siong7 lan5 tit4 e5 si7 i1 tsit8 si1 a2 to1 be7 hiau1 pai1 tui3 lang5 tsiann5 u7 le2 mau7 soo2 i2 han3 tsing1 li5 tsiann5 thiann3 tsit4 e5 too5 te7
856,li2 it4 ting7 ai3 khah4 tsin2 tsok4 leh4
857,tsong2 sng3 u7 tsit8 kang1 kiong2 lok8 sia7 tsun2 pi7 beh4 phah4 tai5 uan5 thau5 tsit8 tshut4 tsiann3 kang2 e5 tai5 gi2 tian7 iann2 ong5 po2 tshuan1 i2 sih4 ping5 kui3
858,i1 lang5 leh4 bo5 ing5 kong3 phua3 hit4 te3 po1 le5
859,gua2
860,na7 hui1 hing5 ki1 put4 tik4 i2 loh8 pue1 ti7 hai2 ting2 tshiann2 tak8 ke1 ai3 tshing7 kiu3 sing1 i1 kiu3 sing1 i1 ti7 i2 a2 kha1 sing1 tshing7 jip8 khi3 tsiah4 ka7 liu2 khi2 lai5 siong7 bue2 iong7 tshui3 pun5 hong1 pun5 hoo7 pa2 pun5 kah4 phong3 khi2 lai5 to7 e7 sai3
861,tsiah8 pa2 liau2 au7 tak8 ke1 tng2 lai5 tsiu2 tiam3 hioh4 khun3
862,li2 mng5 bo5 sing1 khui1 lun5 i2 sak4 be7 tshut4 lai5
863,tshue7 si2 ah4 hannh4
864,suann1 bing5 tsui2 pho1 tshio3 bun5 bun5
865,li2 sing1 ka7 mng5 khui1 khui1 lun5 i2 m7 tsiah4 sak4 e7 tshut4 lai5 kheh4 thiann1
866,kuan2 thai7 lang5 tshui3 tshiu1 beh4 lau5 tiam3 to2 tsit8 ping5
867,ah4 piau2 sio2 ti7 piau2 sio2 ti7 ah4
868,kim1 lai5 kong2 tsing5 ue7
869,tai7 tsi3 ai3 ka7 mng7 mng7 leh4
870,ah4 na7 m7 tu2 ho2 he1 he1
871,ong5 ko1 a2 li2 khuann3 hue2 thoo5 a2 kah4 siu3 lan5 in1 hiah4 ni7 siong1 ho2 li2 tsit8 e5 lang5 na2 gong7 lang5 leh4 long2 bo5 kam2 tsing5
872,suah4 ti7 ki5 thann1 soo2 tsai7 siunn1 kue3 se3 li7
873,tsit4 hang7 tshai3 tsin1 loh8 png7
874,Caryl in2 iong7 hak8 tsia2 Paul Stares e5 kong2 huat4 hian7 tsai7 mui5 the2 e5 tsuan5 kiu5 hua3
875,li2 na2 e7 hiah4 kheh4 khi3 nooh4
876,tse1 si7 Hillary Clinton in1 ang1 Bill Clinton tso3 tsong2 thong2 e5 si5 tshiam1 su2 e5
877,io5 ooh4 io5 io5 io5
878,iah8 a2 be7 pi2 tsiau2 a2 pue1 khah4 hng7
879,kang7 khuan2 bian2 sio1 tshiunn2
880,li2 na7 beh4 koo3 ui7 tng5 hoo7 ui7 tng5 khah4 ho2 leh4 ai3 e7 ki3 tsit4 tak8 kang1 tsiah8 ua1 kha2 moo2 tooh4
881,tshut4 kok4 tshit4 tho5 si7 khuai3 lok8 e5 tai7 tsi3 ling7 gua7 tsit8 e5 sio2 khua2 phai2 se3 bin7 a2 ang5 ki3 ki3
882,thinn1 khi3 pian3 luah8 tsiok4 tse7 tsa1 poo1 lang5 leh4 tshing7 lai9 lin3 gu3
883,kuann5 thinn1 e5 tsui2 ling2 ling2 ling2
884,tsai7 ia2 e5 kang1 tong2 lai7 te2 u7 kau2 siann5 kau2 e5 gi7 guan5 long2 tsi1 tshi5 tong5 sing3 hun1
885,m7 koh4 i1 iong7 ui1 hik4 e5 hong1 sik4 tsi2 iau3 se1 hong1 u7 piau2 hian7 tshut4 jim7 ho5 jiok8 tiam2
886,tse2 tseh4
887,bo5 tsiah4 pai3 thok4 li2 honnh4
888,kiann1 u7 siang2 tsau2 lai5 thau1 theh8 gua2 e5 tsinn5 pau1 a2
889,jit8 loh8 se1 san1 e5 si5 li2 kam2 e7 tang3 bo5 ui5 bo5 ham7 an1 sim1 jip8 bang7
890,lin2 boo2 kam2 tsai1 iann2 li2 tioh8 ai3 kok4 tsiong2 kuan3
891,a1 pah4
892,he1 tsui2 ko2 gua7 khau2 koo1 senn1 hiah4 ni7 tng5 honnh4 bai9 khun2 tsiok4 tse7 m7 ho2 koh4 tsiah8 ah4 ai3 tan3 tiau7
893,li2 m7 kann2 ah4 nih4
894,eh4 mh4
895,iunn5 a2 kam2 e7 khi3 tsiah8 hit4 e5 sik4 ti3 ho2 khuann3 m7 koh4 tui3 sin1 the2 u7 sun2 hai7 e5 hue1
896,tsit8 pai2 koh4 tsit8 pai2 tai5 thih4 put4 si5 teh4 thut4 tshe5 kin2 tsuah8 ban7 e7 tshut4 tai7 tsi3
897,pi2 tsit8 e5 le7
898,ah4 si7 an2 tsuann2 pat8 lang5 e7 tang3 khuann3 bian2 tsinn5 e5 gun2 be7 ing7 tsit4 lah4
899,hit4 e5 lang5 khian3 thian1 khian3 thian1 siunn7 beh4 nia2 tsiong2 kim1
900,i1 hit4 tai5 tshia1 tsue3 kin7 ai3 lai5 uann7 thai3 ia3
901,jit8 thau5 loh8 hai2
902,ti7 tsap8 peh4 ho7 tshin1 suai3 soo3 huan5 tsin1 iau1 hio7 gueh8 sin5 ting2 phik4 lik8 tsha5 ang1 a2 bing5 tshenn1 ti7 hun5 lim5 kuan7 hoo2 bue2 poo3 te7 hi3 kuan2 khai1 ian2
903,he1 siann2 mih8
904,sio2 jin5 hi5 tsit4 ma2 kau3 tshiu7 na5 lai7 lom3 thoo5 e5 soo2 tsai7 hia1 e5 tiong1 ng1 u7 tsit8 tong3 tshu3 he1 si7 iong7 ping2 tsun5 im1 si2 e5 lang5 kut4 thau5 soo2 khi2 e5
905,gua2 beh4 kau3 B si3 pang1 gua2 jih8 tsit8 e7
906,aih4 iah4 tsia5 beh4 ai3 li2 kah4 i3 leh4 li2 leh4 sui2 bin7 mai3 siunn1 phing7 ua2 lai5 oo9 li7 khah4 khui1 leh4 khah4 bo5 bang2 kak4 hue1 a2 na2 kong2 na2 sua2 kha1
907,li2 mi7 tsu2 kah4 sio1 sio1 sio1
908,tse7 leh4
909,lan2 kam2 tioh8 koh4 huan5 lo2 au7 pai2 i1 e7 bo5 iau3 bo5 i3 to7 tsho3 tshiu7 a2 thiah4 lik8 su2 kian3 tiok8
910,lan2 tak8 ke1 tshut4 lai5 tshit4 tho5 ke1 kiam2 be2 kua2 tan2 loo7 tng2 khi3 pun1 tshin1 tsiann5 goo7 tsap8 kah4 ping5 iu2 tso3 hue2 pun1 tiunn1 tan2 leh4 tshua7 tak8 ke1 khi3 seh8 tsit8 kua2 tai5 uan5 u7 mia5 e5 ong5 lai5 soo1 lik8 tau7 phong3
911,te7 lak8 pah4 peh4 tsap8 si3 phinn1 a1 put4 lah4 e5 sann1 e5 tsa1 boo2 lang5
912,kue3 too7 siau1 hui3 e5 hio7 ko2 to7 si7 hoo7 te7 kiu5 pian3 tso3 tsit8 e5 pun3 so3 thang2
913,sing1 tsau2 tng2 lai5 e5 lang5 tsiah4 u7 thang1 tsiah8 oo7
914,lang5 kong2 bian2 tsinn5 e5 siong7 kui3 tse1 ti7 hian7 tshu2 si5 e5 bang7 loo7 se3 kai3 lai5 kong2 tsin1 u7 to7 li2 tshiunn7 Facebook Google tsia1 e5 kok4 tsiong2 e5 bang7 loo7 hok8 bu7 hoo7 lan2 iong7 bian2 tsinn5 e5 ki5 sit8 in1 si7 beh4 siu1 tsip8 lan2 e5 tsu1 liau7 tsiang2 ak4 lan2 e5 hing5 ui5 tse1 to7 si7 lan2 ai3 hu3 tshut4 e5 tai7 ke3
915,piau1 gi2 kah4 hian7 sit8 uan5 tsuan5 tui3 huan2 tsin1 tse7 lang5 luan7 tan3 pun3 so3 e5 soo2 tsai7 tsiah4 e7 u7 kim3 tsi2 luan7 tan3 e5 piau1 gi2
916,ah4 u7 iann2 li2 ting2 pang1 kong2 hit4 e5 ping5 iu2 beh4 lai5 tsiah8 thau5 loo7 kam2 iau2 bo5 siann2 siau1 sit4
917,oh8 lang5 an2 tsuann2 ka7 tiu7 a2 kuah4 loh8 lai5
918,a1 ni2 khih4 li2 an2 ne1 kong2 tsin1 u7 lan2 tsa1 poo1 lang5 e5 khui3 khau2 neh4
919,ooh4 hue2 thoo2 li2 pun5 tsit8 te3 kua1 hoo7 gua2 thiann1 tso3 lan2 li7 piat8 e5 ki3 liam7 ho2 m7
920,tsit8 kin1 bah4 khi2 kau3 si3 pah4 khong1 e5 tsiah4 e7 ti7 kue3 ni5 be2 bah4
921,goo7 sit8 giam7 kiat4 ko2
922,tshi7 sat4 bak8 a2 siong7 thau5 sing1 ai3 tsu3 i3 siann2
923,bing5 tsai1 li2 si7 khin1 poh8 bo5 tsing5
924,han1 ban7 han1 ban7 lah4
925,mai3 koh4 kah4 gua2 lo1 so1
926,lan2 be2 mih8 kiann7 tsin3 tsing5 tioh8 sing1 khuann3 sam9 phu2 luh4 khuann3 mai7 khuann3 u7 kah4 i3 bo5
927,in1 ui7 tsu1 liau7 liong7 tsiann5 tua7 tsit4 pai2 sit8 giam7 kan1 tann1 tshue7 a1 N hing5 iong5 su5──mia5 su5 V N tong7 su5──mia5 su5 su5 tsoo1
928,siann1 siann1 ku3 ku3 long2 si7 khi1 phian3 gua2
929,sio2 koo1 niu5 ban2 pin1 nng5 tsit8 e5 ban2 tsit8 e5 tsng1 mui2 jit8 tan2 thai7 bang7 tiong1 jin5
930,tak8 liap8 long2 sui2
931,siau3 lian5 lang5 li2 si7 tsin1 han2 tit4 khuann3 tioh8 e5 ho2 lang5 li2 kam2 guan7 i3 tso3 gua2 e5 too5 te7 han3 tsing1 li5 an2 ne1 mng7 siau3 lian5 ke1
932,oo9 hau5 lau7 su1
933,gun2 be2 tsiah4 ni7 tse7 mih8 kiann7 thau5 ke1 li2 ma7 sa1 bi3 su3 tsit8 e7 sng3 khah4 sioh8 leh4
934,tsin1 sit4 le2 gua2 kam2 moo7 a7 tit8 tit8 lau5 phinn7 lang5 kui1 kang1 long2 bo5 sann2 song2 khuai3 kan2 na2 koh4 huat4 sio1
935,o3 tsiu1 kong2 poo3 kong1 si1 ABC e5 tsit8 phinn1 hun1 sik4 bun5 tsiong1 kong2 na7 si7 e7 tang3 koh4 tshiau5 tshut4 tsit8 e5 khua3 tong2 phai3 e5 te7 si3 an3 mai3 tsit8 tong2 tsit8 an3 kai2 kik4 e7 khah4 u7 iann5 bin7
936,u7 kho2 ling5 kue3 kui2 tang1 au7 gin2 a2 to7 be7 lin7 tit4 hue1 lian1 tau3 te2 senn1 siann2 khuan2
937,ki5 sit8 u7 kai3 tse7 khuan2 sann1 long2 iong7 nai9 long2 tso3 e5
938,aih4 ioh4 ooh4 li2 bak8 tsiu1 thoo2 lui5 si7 m7
939,Islam kau3 Sunni phai3 e5 Saudi kah4 Shia phai3 e5 Iran si7 tik8 tui3 e5 khu1 hik8 kiong5 khuan5
940,bi2 kok4 lang5 kam2 kak4 tshiunn2 siong1 an2 tsuann2 tshu2 li2 ah8 si7 siu1 tsip8 in1 e5 tsu1 sin3 in1 bo5 huat4 too7 khong3 tse3 tsi2 u7 iu5 tsai7 in1 khi3
941,penn7 inn7 koh4 khiam3 it4 ji7 tsap8 ban7 lip8 e5 hueh4
942,an2 tsuann2 ah4 hannh4
943,sim1 kenn2 that4 teh4 huat4 tsok4 e5 si5 u7 tsit8 puann3 e7 in2 khi2 sim1 lut8 put4 tsing2 bo5 tiunn1 ti5 si2
944,pio2 si3 tsha5 sun5 V tsih8
945,a1 tsai5 m2 a2 a1 tsai5 peh4 si2 khi3 e5 si5 tsun7 ka7 gua2 tsioh4 sann1 ban7 khoo1 gua2 hian7 si5 tsin1 khun3 lan5
946,tsing5 gun2 lau7 ang1 si2 liau2 au7 ia7 bo5 lang5 thang1 ho2 tau3 than3 tsinn5 a1 tshiong1 hiann1 koh4 hoo7 gua2 khuan1 an7 tsit8 e7 ho2 m7
947,ui3 tsit4 tiunn1 too5 bin7 ting2 honnh4 lan2 lai5 khuann3 tsia1
948,a1 hong5 lang5 lau2 sit8 lau2 sit8
949,ah4 li2 tue3 gua2 lai5
950,bo5 se3 ji7 hoo7 a1 bok8 a2 khuann3 tioh8 e5
951,pi2 lun7 kong2 Iraq ban7 it4 kau3 si5 tsun7 hoo7 IS kah4 Shiite e5 Iran pun1 phenn1 tui3 bi2 kok4 e5 bing5 iu2 kah4 tng5 ki5 li7 ik4 long2 e7 king3 ka1 gui5 hiam2
952,tse7 leh4 to7 ho2
953,li2 kam2 u7 kam2 kak4 jin5 sing1 khang1 kue3
954,ai3 tsu3 i3 e5 si7 u7 si5 a2 na7 phah4 ji7 tsho3 ngoo7 in1 ui7 tsho3 ji7 e5 su5 pin5 tsin1 ke7 e7 ti3 su2 mi1 kah4 CR e5 hun1 soo3 pian3 tsiok4 kuan5
955,tsit4 tiau5 loo7 tit8 tit8 tit8
956,o5 a2 pi2 le5 a2 khah4 kui3
957,jip8 khi3 tsing3 sik4 e5 soo2 tsai7 tsin3 tsing5 long2 ai3 sing1 kua3 ne1 kut4 tai2
958,ma2 mah4 kin1 a2 jit8 si7 li2 e5 senn1 jit8 gua2 lai5 ka7 li2 tau3 se2 uann2
959,ue7 thau5 tsok4 tsia2 ka7 thok8 tsia2 tsu1 kun1 po3 ko3
960,leh4 huah4 ah4 u7 thiann1 tioh8 honnh4
961,si7 a7 li2 e5 inn5 a2 kah4 pat8 lang5 e5 long2 bo5 kang7 khuan2 tau3 te2 si7 tsham1 siann2 mih4 phe3 liau7 leh4
962,pa9
963,lak8 kha1 bo5 khuann3 eh4 iann2
964,guan2 tian7 nau2 si7 tau3 Office Word ji7 khong3 it4 khong3 u7 thang1 khiam7 tso3 ODT tong2
965,gua2 ia7 m7 si7 siang7 khuan2
966,lau5 sing5 hian5
967,han3 tsing1 li5 ka7 hit4 tsit8 kua2 lang5 kong2 gua2 tsu2 e5 inn5 a2 kam2 tsiann5 sit8 hiah4 ho2 tsiah8 si7 bo5 lin2 tsai1 iann2 tsai5 liau7 si7 ui3 to2 ui7 lai5 e5 bo5
968,mh4
969,te7 ji7 e5 si7 siong1 kuan1 too7 correlation i2 ha7 kan2 tshing1 CR tse1 ma7 si7 tsit8 e5 thong2 ke3 e5 kong1 sik4
970,a1 kam1 a2
971,tsiah4 ni7 am3 ah4 iau2 bue7 khun3
972,sing1 tshiann2 i1 tshut4 khi3
973,sui1 lian5 u7 phah4 tsiat4 m7 koh4 sng3 sng3 leh4 kin1 pun2 siok8 bo5 gua7 tse7
974,u7 tai7 tsi3
975,soo2 i2 phau3 gu5 ling1 beh4 hoo7 gua2 phe3 phang2 e5 lah4
976,kiu3 lang5 ooh4 kin2 lai5 kiu3 lah4
